tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_type,dog_breed,confidence,dog_stage,retweet_count,favorite_count,source
743210557239623680,2016-06-15 22:36:19,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af ",10,10,Kayla,Dog,Golden Retriever,0.9307,None,1431,3972,Twitter for iPhone
742528092657332225,2016-06-14 01:24:27,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 ,10,10,Maxaroni,Not Dog,Unknown,0.9009,None,2086,4569,Twitter for iPhone
742423170473463808,2016-06-13 18:27:32,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand ,12,10,Bell,Dog,Pug,0.9973,None,3969,10132,Twitter for iPhone
742385895052087300,2016-06-13 15:59:24,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil ,11,10,Phil,Dog,Cardigan,0.5669,None,2082,7030,Twitter for iPhone
742161199639494656,2016-06-13 01:06:33,This is Doug. He's trying to float away. 12/10 you got this Doug ,12,10,Doug,Not Dog,Unknown,0.9907,None,1446,4487,Twitter for iPhone
741793263812808706,2016-06-12 00:44:30,When your crush won't pay attention to you. Both 10/10 tragic af ,10,10,None,Dog,Kuvasz,0.3113,None,1577,4694,Twitter for iPhone
741438259667034112,2016-06-11 01:13:51,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup ,9,10,Tucker,Dog,Chesapeake Bay Retriever,0.2927,None,871,3783,Twitter for iPhone
741303864243200000,2016-06-10 16:19:48,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af ,12,10,Theodore,Dog,Chihuahua,0.7682,None,3384,9058,Twitter for iPhone
741099773336379392,2016-06-10 02:48:49,This is Ted. He's given up. 11/10 relatable af ,11,10,Ted,,,,None,5820,10343,Vine - Make a Scene
740995100998766593,2016-06-09 19:52:53,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 ,10,10,Leo,Dog,Malamute,0.4544,None,2902,6585,Twitter for iPhone
740711788199743490,2016-06-09 01:07:06,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet ,9,10,None,Might Dog,Unknown,0.2299,None,980,3516,Twitter for iPhone
740699697422163968,2016-06-09 00:19:04,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do ,8,10,Chip,Not Dog,Unknown,0.8789,None,820,2926,Twitter for iPhone
740373189193256964,2016-06-08 02:41:38,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP ",14,10,None,Dog,Golden Retriever,0.8076,None,13942,35945,Twitter for iPhone
740365076218183684,2016-06-08 02:09:24,When the photographer forgets to tell you where to look... 10/10 ,10,10,None,Not Dog,Unknown,0.2463,None,451,2550,Twitter for iPhone
740359016048689152,2016-06-08 01:45:19,This is Chase. He's in a predicament. 9/10 help is on the way buddy ,9,10,Chase,Dog,Golden Retriever,0.8637,None,893,3399,Twitter for iPhone
740214038584557568,2016-06-07 16:09:13,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 ,10,10,getting,Dog,Chesapeake Bay Retriever,0.5864,None,2062,6895,Twitter for iPhone
739979191639244800,2016-06-07 00:36:02,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 ,12,10,Nollie,Might Dog,Unknown,0.2407,None,6207,20595,Twitter for iPhone
739932936087216128,2016-06-06 21:32:13,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with ,10,10,Rorie,Dog,Redbone,0.2439,None,1128,4176,Twitter for iPhone
739844404073074688,2016-06-06 15:40:26,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well ,12,10,Simba,Might Dog,Unknown,0.1045,None,895,3917,Twitter for iPhone
739544079319588864,2016-06-05 19:47:03,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 ,10,10,None,Dog,Labrador Retriever,0.9674,None,22416,40892,Twitter for iPhone
739485634323156992,2016-06-05 15:54:48,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle ,6,10,Kyle,Dog,Walker Hound,0.6403,None,3063,7392,Twitter for iPhone
738885046782832640,2016-06-04 00:08:17,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution ,11,10,Charles,Might Dog,Unknown,0.899,None,1198,3886,Twitter for iPhone
738883359779196928,2016-06-04 00:01:35,When a single soap orb changes your entire perception of the universe... 10/10 ,10,10,None,Dog,Labrador Retriever,0.6911,None,844,3419,Twitter for iPhone
738402415918125056,2016-06-02 16:10:29,"""Don't talk to me or my son ever again"" ...10/10 for both ",10,10,None,Dog,Cocker Spaniel,0.3467,None,877,3344,Twitter for iPhone
738184450748633089,2016-06-02 01:44:22,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 ",9,10,None,Dog,Bedlington Terrier,0.2895,None,1258,4446,Twitter for iPhone
738166403467907072,2016-06-02 00:32:39,This is Axel. He's a professional leaf catcher. 12/10 gifted af ,12,10,Axel,Dog,Keeshond,0.8789,None,3564,9053,Twitter for iPhone
738156290900254721,2016-06-01 23:52:28,This is Storkson. He's wet and sad. 10/10 cheer up pup ,10,10,Storkson,Dog,Pug,0.7518,None,686,2594,Twitter for iPhone
737826014890496000,2016-06-01 02:00:04,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy ,10,10,Remy,Dog,Vizsla,0.9904,None,1842,5425,Twitter for iPhone
737800304142471168,2016-06-01 00:17:54,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af ,10,10,Bella,Dog,Malamute,0.3747,None,3622,10302,Twitter for iPhone
737678689543020544,2016-05-31 16:14:39,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 ,11,10,None,Dog,Pembroke,0.9353,None,1389,5184,Twitter for iPhone
737322739594330112,2016-05-30 16:40:14,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af ,9,10,Lily,Not Dog,Unknown,0.1485,None,848,3706,Twitter for iPhone
737310737551491075,2016-05-30 15:52:33,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 ,13,10,None,Not Dog,Unknown,0.4391,None,7773,15128,Twitter for iPhone
736736130620620800,2016-05-29 01:49:16,This is Chadrick. He's gnarly af 13/10 ,13,10,Chadrick,Dog,Schipperke,0.5455,None,1817,4423,Twitter for iPhone
736225175608430592,2016-05-27 15:58:54,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 ,10,10,very,Dog,Labrador Retriever,0.3992,None,2899,8364,Twitter for iPhone
736010884653420544,2016-05-27 01:47:23,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 ,10,10,None,Dog,Golden Retriever,0.5539,None,3116,8118,Twitter for iPhone
735991953473572864,2016-05-27 00:32:10,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well ,11,10,Maxaroni,Dog,Cocker Spaniel,0.9616,None,1203,3704,Twitter for iPhone
735635087207878657,2016-05-26 00:54:06,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly ,11,10,Dakota,Dog,Pug,0.8919,None,2454,6359,Twitter for iPhone
735274964362878976,2016-05-25 01:03:06,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 ,11,10,None,Not Dog,Unknown,0.9447,None,5301,13389,Twitter for iPhone
734912297295085568,2016-05-24 01:02:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop ,10,10,Jax,Dog,Maltese Dog,0.8473,None,545,2825,Twitter for iPhone
734787690684657664,2016-05-23 16:46:51,This dog is more successful than I will ever be. 13/10 absolute legend ,13,10,None,Dog,Golden Retriever,0.884,None,6587,12941,Twitter for iPhone
734776360183431168,2016-05-23 16:01:50,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into ,11,10,Livvie,Dog,Siberian Husky,0.3049,None,567,2584,Twitter for iPhone
734559631394082816,2016-05-23 01:40:38,When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) ,10,10,None,,,,None,415,1533,Vine - Make a Scene
733828123016450049,2016-05-21 01:13:53,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af ,10,10,Terry,Dog,Beagle,0.4723,None,817,3683,Twitter for iPhone
733482008106668032,2016-05-20 02:18:32,"""Ello this is dog how may I assist"" ...10/10 ",10,10,None,Dog,French Bulldog,0.6194,None,985,3240,Twitter for iPhone
733460102733135873,2016-05-20 00:51:30,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic ,11,10,Hermione,Dog,Chow,0.9313,None,1340,4328,Twitter for iPhone
732732193018155009,2016-05-18 00:39:02,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 ,12,10,Ralpher,Might Dog,Unknown,0.2594,None,557,2510,Twitter for iPhone
732726085725589504,2016-05-18 00:14:46,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug ,11,10,Aldrick,Dog,Pomeranian,0.9619,None,923,3640,Twitter for iPhone
732585889486888962,2016-05-17 14:57:41,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 ",10,10,None,Dog,Staffordshire Bullterrier,0.8434,None,814,3779,Twitter for iPhone
732005617171337216,2016-05-16 00:31:53,This is Larry. He has no self control. Tongue still nifty af tho 11/10 ,11,10,Larry,Dog,English Setter,0.6774,None,5691,15341,Twitter for iPhone
731285275100512256,2016-05-14 00:49:30,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately ,12,10,Solomon,Dog,Pembroke,0.9671,None,1027,3585,Twitter for iPhone
731156023742988288,2016-05-13 16:15:54,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once ,12,10,this,Not Dog,Unknown,0.5018,None,1326,3941,Twitter for iPhone
730924654643314689,2016-05-13 00:56:32,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 ,9,10,unacceptable,Might Dog,Unknown,0.2907,None,2065,6313,Twitter for iPhone
730427201120833536,2016-05-11 15:59:50,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? ,11,10,Crystal,Dog,Eskimo Dog,0.6821,None,1092,3577,Twitter for iPhone
730211855403241472,2016-05-11 01:44:07,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her ,11,10,Ziva,Dog,Pug,0.3417,None,1097,3934,Twitter for iPhone
730196704625098752,2016-05-11 00:43:55,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet ,6,10,Charles,Not Dog,Unknown,0.2961,None,2012,5001,Twitter for iPhone
729854734790754305,2016-05-10 02:05:03,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly ,11,10,Ollie,Not Dog,Unknown,0.3596,None,1176,4160,Twitter for iPhone
729823566028484608,2016-05-10 00:01:12,This is Stefan. He's a downright remarkable pup. 13/10 ,13,10,Stefan,Might Dog,Unknown,0.2108,None,1299,4108,Twitter for iPhone
729463711119904772,2016-05-09 00:11:16,Meet Pupcasso. You can't afford his art. 13/10 talented af ,13,10,Pupcasso,Dog,German Shepherd,0.8293,None,2424,5958,Twitter for iPhone
729113531270991872,2016-05-08 00:59:46,"""Challenge accepted""
10/10 ",10,10,None,Not Dog,Unknown,0.6062,None,339,1937,Twitter for iPhone
728986383096946689,2016-05-07 16:34:32,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 ",11,10,Puff,Dog,Maltese Dog,0.9521,None,853,3239,Twitter for iPhone
728760639972315136,2016-05-07 01:37:30,"When you're way too slow for the ""down low"" portion of a high five. 13/10 ",13,10,None,Dog,Pembroke,0.9391,None,1782,4807,Twitter for iPhone
728751179681943552,2016-05-07 00:59:55,This is Flurpson. He can't believe it's not butter. 10/10 ,10,10,Flurpson,Dog,Saint Bernard,0.482,None,704,2852,Twitter for iPhone
728653952833728512,2016-05-06 18:33:34,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 ,8,10,Coleman,Not Dog,Unknown,0.5943,None,1084,3401,Twitter for iPhone
728409960103686147,2016-05-06 02:24:02,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable ,10,10,Wallace,Might Dog,Unknown,0.5604,None,2092,5046,Twitter for iPhone
728387165835677696,2016-05-06 00:53:27,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 ",12,10,Enchilada,Dog,Collie,0.2664,None,1000,3774,Twitter for iPhone
728046963732717569,2016-05-05 02:21:37,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical ,11,10,Raymond,Dog,Newfoundland,0.256,None,1230,4427,Twitter for iPhone
727685679342333952,2016-05-04 02:26:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in ,12,10,Cilantro,Dog,Border Collie,0.4624,None,663,3025,Twitter for iPhone
727286334147182592,2016-05-02 23:59:09,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 ,9,10,None,Might Dog,Unknown,0.2295,None,849,3127,Twitter for iPhone
727175381690781696,2016-05-02 16:38:15,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already ,10,10,Karll,Dog,Flat Coated Retriever,0.6565,None,1440,4000,Twitter for iPhone
727155742655025152,2016-05-02 15:20:13,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 ,11,10,None,,,,None,1390,3744,Vine - Make a Scene
726935089318363137,2016-05-02 00:43:25,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout ,12,10,Sprout,Might Dog,Unknown,0.8216,None,2558,7079,Twitter for iPhone
726887082820554753,2016-05-01 21:32:40,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 ,10,10,Blitz,Dog,Soft Coated Wheaten Terrier,0.5159,None,1579,3942,Twitter for iPhone
726828223124897792,2016-05-01 17:38:46,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress ,12,10,Bloop,Dog,Miniature Pinscher,0.2553,None,1039,3655,Twitter for iPhone
726224900189511680,2016-04-30 01:41:23,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 ,9,10,None,Might Dog,Unknown,0.0699,None,1192,4533,Twitter for iPhone
725842289046749185,2016-04-29 00:21:01,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 ,12,10,Colby,Dog,Toy Poodle,0.4205,None,2761,7238,Twitter for iPhone
725729321944506368,2016-04-28 16:52:08,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet ,12,10,Lola,Dog,Boxer,0.5991,None,1865,5333,Twitter for iPhone
725458796924002305,2016-04-27 22:57:10,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
",13,10,None,,,,None,645,1448,Twitter for iPhone
724983749226668032,2016-04-26 15:29:30,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you ,12,10,Fred,Dog,Golden Retriever,0.6758,None,1361,3818,Twitter for iPhone
724049859469295616,2016-04-24 01:38:33,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it ,10,10,Kreggory,Dog,Border Collie,0.5818,None,1837,4440,Twitter for iPhone
724046343203856385,2016-04-24 01:24:35,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 ",10,10,Sarge,Dog,Boxer,0.8263,None,582,2730,Twitter for iPhone
723912936180330496,2016-04-23 16:34:28,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of ,12,10,Sugar,Dog,Samoyed,0.9918,None,1280,4004,Twitter for iPhone
723688335806480385,2016-04-23 01:41:59,This is Reginald. He starts screaming at random. 12/10 cuddly af ,12,10,Reginald,Might Dog,Unknown,0.2633,None,3098,7900,Twitter for iPhone
723673163800948736,2016-04-23 00:41:42,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af ,10,10,Ivar,Dog,Golden Retriever,0.8394,None,930,3102,Twitter for iPhone
723179728551723008,2016-04-21 16:00:57,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup ,8,10,Jangle,Might Dog,Unknown,0.2364,None,1948,5432,Twitter for iPhone
722974582966214656,2016-04-21 02:25:47,Happy 4/20 from the squad! 13/10 for all ,13,10,None,Dog,Great Dane,0.2468,None,1632,4215,Twitter for iPhone
722613351520608256,2016-04-20 02:30:23,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy ,12,10,Schnitzel,Dog,Labrador Retriever,0.5309,None,1710,5098,Twitter for iPhone
721503162398597120,2016-04-17 00:58:53,This is Panda. He's happy af. 11/10 ,11,10,Panda,Dog,Pomeranian,0.9978,None,1944,4760,Twitter for iPhone
720785406564900865,2016-04-15 01:26:47,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 ,12,10,Archie,Dog,Chihuahua,0.8964,None,798,3202,Twitter for iPhone
720775346191278080,2016-04-15 00:46:48,This is Berkeley. He's in a predicament. 10/10 someone help him ,10,10,Berkeley,Dog,Newfoundland,0.49,None,702,2553,Twitter for iPhone
720415127506415616,2016-04-14 00:55:25,Garden's coming in nice this year. 10/10 ,10,10,None,Dog,Rottweiler,0.9903,None,1561,4244,Twitter for iPhone
720389942216527872,2016-04-13 23:15:21,This is Ralphé. He patrols the lake. Looking for babes. 11/10 ,11,10,Ralphé,Dog,Pembroke,0.874,None,2616,6560,Twitter for iPhone
720059472081784833,2016-04-13 01:22:10,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort ,9,10,Charleson,Dog,Mexican Hairless,0.4519,None,1165,3988,Twitter for iPhone
720043174954147842,2016-04-13 00:17:25,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly ,11,10,Neptune,Dog,Samoyed,0.9545,None,2093,5038,Twitter for iPhone
719551379208073216,2016-04-11 15:43:12,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold ,10,10,Harnold,Dog,Malamute,0.8732,None,2006,5189,Twitter for iPhone
719367763014393856,2016-04-11 03:33:34,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 ,11,10,Sid,Might Dog,Unknown,0.1715,None,770,2866,Twitter for iPhone
719339463458033665,2016-04-11 01:41:07,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time ,10,10,Lucy,Dog,Golden Retriever,0.7658,None,1299,4537,Twitter for iPhone
719332531645071360,2016-04-11 01:13:34,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 ,11,10,Pippa,Dog,Dandie Dinmont,0.2244,None,996,3513,Twitter for iPhone
718971898235854848,2016-04-10 01:20:33,This is Sadie. She is prepared for battle. 10/10 ,10,10,Sadie,Dog,Golden Retriever,0.1404,None,1133,3582,Twitter for iPhone
718939241951195136,2016-04-09 23:10:47,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting ,12,10,Otis,Dog,Pembroke,0.7663,None,1841,5385,Twitter for iPhone
718631497683582976,2016-04-09 02:47:55,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 ,10,10,None,Dog,Pomeranian,0.9937,None,8390,19351,Twitter for iPhone
718613305783398402,2016-04-09 01:35:37,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly ,11,10,Carper,Dog,Labrador Retriever,0.5846,None,500,2498,Twitter for iPhone
718540630683709445,2016-04-08 20:46:50,Get you a pup that can do both. 10/10 ,10,10,None,Dog,Maltese Dog,0.6323,None,1056,2541,Twitter for iPhone
718460005985447936,2016-04-08 15:26:28,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet ,9,10,Bowie,Might Dog,Unknown,0.3569,None,545,2768,Twitter for iPhone
718454725339934721,2016-04-08 15:05:29,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well ",13,10,None,Not Dog,Unknown,0.1699,None,1570,4986,Twitter for iPhone
718246886998687744,2016-04-08 01:19:36,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target ,3,10,Alexanderson,Might Dog,Unknown,0.1597,None,518,1982,Twitter for iPhone
718234618122661888,2016-04-08 00:30:51,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood ,11,10,Suki,Dog,Malamute,0.3702,None,1045,3977,Twitter for iPhone
717841801130979328,2016-04-06 22:29:56,This is Barclay. His father was a banana. 11/10 appeeling af ,11,10,Barclay,Dog,Brittany Spaniel,0.9229,None,618,2521,Twitter for iPhone
717537687239008257,2016-04-06 02:21:30,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 ,11,10,a,Dog,Golden Retriever,0.7794,None,1913,5906,Twitter for iPhone
717428917016076293,2016-04-05 19:09:17,This is Skittle. He's trying to communicate. 11/10 solid effort ,11,10,Skittle,,,,None,472,1654,Vine - Make a Scene
717421804990701568,2016-04-05 18:41:02,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly ,9,10,Ebby,Dog,Miniature Pinscher,0.2865,None,873,3234,Twitter for iPhone
717047459982213120,2016-04-04 17:53:31,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well ,12,10,Flávio,Dog,Golden Retriever,0.9835,None,1998,6445,Twitter for iPhone
716802964044845056,2016-04-04 01:41:58,This is Link. He struggles with couches. 10/10 would assist ,10,10,Link,Dog,Malinois,0.6196,None,1229,4413,Twitter for iPhone
716791146589110272,2016-04-04 00:55:01,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet ,11,10,Jennifur,Dog,Pomeranian,0.4688,None,1598,7471,Twitter for iPhone
716730379797970944,2016-04-03 20:53:33,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
",12,10,None,,,,None,447,1266,Twitter for iPhone
716439118184652801,2016-04-03 01:36:11,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 ,11,10,Bluebert,Dog,Siberian Husky,0.3965,None,219,2431,Twitter for iPhone
716285507865542656,2016-04-02 15:25:47,This is Stephanus. She stays woke. 12/10 ,12,10,Stephanus,Dog,Yorkshire Terrier,0.4304,None,1125,2851,Twitter for iPhone
715928423106027520,2016-04-01 15:46:52,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively ,11,10,Bubbles,Dog,Pug,0.9767,None,911,3275,Twitter for iPhone
715758151270801409,2016-04-01 04:30:16,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  ,13,10,old,,,,None,1493,3823,Vine - Make a Scene
715733265223708672,2016-04-01 02:51:22,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 ,10,10,a,Dog,Dandie Dinmont,0.7402,None,1750,4796,Twitter for iPhone
715704790270025728,2016-04-01 00:58:13,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) ,11,10,Bentley,,,,None,592,2881,Vine - Make a Scene
715696743237730304,2016-04-01 00:26:15,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty ,10,10,Toby,Dog,Staffordshire Bullterrier,0.4278,None,1345,4017,Twitter for iPhone
715680795826982913,2016-03-31 23:22:53,This is Zeus. He's downright fabulous. 12/10 ,12,10,Zeus,Dog,Golden Retriever,0.9907,None,1690,4442,Twitter for iPhone
715360349751484417,2016-03-31 02:09:32,This is Bertson. He just wants to say hi. 11/10 would boop nose ,11,10,Bertson,Not Dog,Unknown,0.8556,None,1639,5622,Twitter for iPhone
715342466308784130,2016-03-31 00:58:29,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy ,10,10,Oscar,Dog,West Highland White Terrier,0.5971,None,717,3118,Twitter for iPhone
715220193576927233,2016-03-30 16:52:36,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material ,10,10,Nico,Dog,Chihuahua,0.584,None,681,2482,Twitter for iPhone
715200624753819648,2016-03-30 15:34:51,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me ,12,10,Michelangelope,Dog,Chihuahua,0.9568,None,1963,5276,Twitter for iPhone
715009755312439296,2016-03-30 02:56:24,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport ,12,10,Siba,Might Dog,Unknown,0.3109,None,1287,4281,Twitter for iPhone
714982300363173890,2016-03-30 01:07:18,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert ,9,10,Calbert,Dog,Brittany Spaniel,0.9444,None,1071,3858,Twitter for iPhone
714962719905021952,2016-03-29 23:49:30,Just in case anyone's having a bad day. 12/10 would bounce with ,12,10,None,,,,None,4457,7561,Vine - Make a Scene
714957620017307648,2016-03-29 23:29:14,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup ,10,10,Curtis,Dog,Great Pyrenees,0.2515,None,1474,4239,Twitter for iPhone
714631576617938945,2016-03-29 01:53:39,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet ,4,10,Benedict,Not Dog,Unknown,0.1435,None,1046,3356,Twitter for iPhone
714606013974974464,2016-03-29 00:12:05,Here are two lil cuddly puppers. Both 12/10 would snug like so much ,12,10,None,Dog,Norfolk Terrier,0.293,None,963,3731,Twitter for iPhone
714485234495041536,2016-03-28 16:12:09,This is Blitz. He screams. 10/10 (vid by @yeaahliv) ,10,10,Blitz,,,,None,1206,2773,Vine - Make a Scene
714258258790387713,2016-03-28 01:10:13,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp ",10,10,Travis,Dog,Collie,0.1768,None,745,3110,Twitter for iPhone
714251586676113411,2016-03-28 00:43:43,This is Thumas. He hates potted plants. 8/10 wtf Thumas ,8,10,Thumas,Dog,Soft Coated Wheaten Terrier,0.752,None,869,3366,Twitter for iPhone
714214115368108032,2016-03-27 22:14:49,Happy Easter from the squad! 🐇🐶 13/10 for all ,13,10,None,Dog,Pug,0.534,None,914,2337,Twitter for iPhone
714141408463036416,2016-03-27 17:25:54,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell ",10,10,None,Dog,Labrador Retriever,0.587,None,1459,4430,Twitter for iPhone
713919462244790272,2016-03-27 02:43:58,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture ,12,10,Kanu,Dog,Siberian Husky,0.4632,None,808,3381,Twitter for iPhone
713909862279876608,2016-03-27 02:05:49,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) ,12,10,Doug,,,,None,561,1971,Vine - Make a Scene
